Year,Rank,Player,Club,Nationality,Points,P1,P2,P3,P4,P5,Votes,RankPts,Share,Percent,Voted
1988,11,Oleg Kuznetsov,Dynamo Kyiv,Soviet Union,4,0,0,0,1,2,3,4.5,0.0099,0.0296,0.1111
1988,13,Rinat Dassaev,Sevilla,Soviet Union,3,0,0,1,0,0,1,3.8,0.0074,0.0222,0.0370
1988,13,Anatoli Demianenko,Dynamo Kyiv,Soviet Union,3,0,0,1,0,0,1,3.8,0.0074,0.0222,0.0370
1988,13,Glenn Hysén,Fiorentina,Sweden,3,0,0,0,1,1,2,3.8,0.0074,0.0222,0.0741
1988,13,Míchel del Campo,Real Madrid CF,Spain,3,0,0,0,1,1,2,3.8,0.0074,0.0222,0.0741
1988,17,Flemming Povlsen,1. FC Köln,Denmark,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1988,17,Michel Preud'homme,KV Mechelen,Belgium,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1988,17,Walter Zenga,Internazionale,Italy,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1988,20,Gheorghe Hagi,Steaua Bucarest,Romania,1,0,0,0,0,1,1,2.5,0.0025,0.0074,0.0370
1988,20,Roberto Mancini,Sampdoria,Italy,1,0,0,0,0,1,1,2.5,0.0025,0.0074,0.0370
1988,20,Dejan Savićević,Crvena Zvezda,Yugoslavia,1,0,0,0,0,1,1,2.5,0.0025,0.0074,0.0370
1988,20,Neville Southall,Everton,Wales,1,0,0,0,0,1,1,2.5,0.0025,0.0074,0.0370
1988,20,Dragan Stojković,Crvena Zvezda,Yugoslavia,1,0,0,0,0,1,1,2.5,0.0025,0.0074,0.0370
1989,1,Marco van Basten,Milan,Netherlands,119,18,6,1,1,0,26,50.0,0.2938,0.8815,0.9630
1989,2,Franco Baresi,Milan,Italy,80,5,9,5,2,0,21,25.0,0.1975,0.5926,0.7778
1989,3,Frank Rijkaard,Milan,Netherlands,43,2,3,6,1,1,13,16.7,0.1062,0.3185,0.4815
1989,4,Lothar Matthäus,Internazionale,West Germany,24,0,3,2,2,2,9,12.5,0.0593,0.1778,0.3333
1989,5,Peter Shilton,Derby County,England,22,1,1,1,4,2,9,10.0,0.0543,0.1630,0.3333
1989,6,Dragan Stojković,Crvena Zvezda,Yugoslavia,19,1,1,1,1,5,9,8.3,0.0469,0.1407,0.3333
1989,7,Ruud Gullit,Milan,Netherlands,16,0,0,3,2,3,8,7.1,0.0395,0.1185,0.2963
1989,8,Gheorghe Hagi,Steaua Bucarest,Romania,11,0,1,1,2,0,4,6.3,0.0272,0.0815,0.1481
1989,8,Jürgen Klinsmann,Internazionale,West Germany,11,0,1,0,2,3,6,6.3,0.0272,0.0815,0.2222
1989,10,Michel Preud'homme,KV Mechelen,Belgium,10,0,1,1,1,1,4,5.0,0.0247,0.0741,0.1481
1989,10,Jean Pierre Papin,Olympique Marseille,France,10,0,0,2,2,0,4,5.0,0.0247,0.0741,0.1481
1989,12,Alexei Mikhailitchenko,Dynamo Kyiv,Soviet Union,6,0,0,1,1,1,3,4.2,0.0148,0.0444,0.1111
1989,13,Míchel del Campo,Real Madrid CF,Spain,5,0,1,0,0,1,2,3.8,0.0123,0.0370,0.0741
1989,14,Andreas Brehme,Internazionale,West Germany,3,0,0,1,0,0,1,3.6,0.0074,0.0222,0.0370
1989,14,Paulo Futre,Atlético Madrid,Portugal,3,0,0,1,0,0,1,3.6,0.0074,0.0222,0.0370
1989,14,Karl-Heinz Riedle,Werder Bremen,West Germany,3,0,0,1,0,0,1,3.6,0.0074,0.0222,0.0370
1989,17,John Barnes,Liverpool,England,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1989,17,Pat Bonner,Celtic,Ireland,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1989,17,Glenn Hysén,Liverpool,Sweden,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1989,17,Oleg Kuznetsov,Dynamo Kyiv,Soviet Union,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1989,17,Andreas Möller,Borussia Dortmund,West Germany,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1989,17,Julio Salinas,FC Barcelona,Spain,2,0,0,0,1,0,1,2.9,0.0049,0.0148,0.0370
1989,23,Thomas Hässler,1. FC Köln,West Germany,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1989,23,Ronald Koeman,FC Barcelona,Netherlands,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1989,23,Roby Langers,OGC Nice,Luxembourg,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1989,23,Gary Lineker,Tottenham Hotspur,England,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1989,23,Paolo Maldini,Milan,Italy,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1989,23,Theo Snelders,Aberdeen,Netherlands,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1989,23,Gianluca Vialli,Sampdoria,Italy,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1989,23,Alexander Zavarov,Juventus,Soviet Union,1,0,0,0,0,1,1,2.2,0.0025,0.0074,0.0370
1990,1,Lothar Matthäus,Internazionale,Germany,137,25,3,0,0,0,28,50.0,0.3149,0.9448,0.9655
1990,2,Salvatore Schillaci,Juventus,Italy,84,2,12,5,4,3,26,25.0,0.1931,0.5793,0.8966
1990,3,Andreas Brehme,Internazionale,Germany,68,2,6,8,3,4,23,16.7,0.1563,0.4690,0.7931
1990,4,Paul Gascoigne,Tottenham Hotspur,England,43,0,2,6,6,5,19,12.5,0.0989,0.2966,0.6552
1990,5,Franco Baresi,Milan,Italy,37,0,5,2,3,5,15,10.0,0.0851,0.2552,0.5172
1990,6,Enzo Scifo,AJ Auxerre,Belgium,12,0,0,3,1,1,5,8.3,0.0276,0.0828,0.1724
1990,6,Jürgen Klinsmann,Internazionale,Germany,12,0,0,1,4,1,6,8.3,0.0276,0.0828,0.2069
1990,8,Roberto Baggio,Juventus,Italy,8,0,1,1,0,1,3,6.3,0.0184,0.0552,0.1034
1990,9,Frank Rijkaard,Milan,Netherlands,7,0,0,1,2,0,3,5.6,0.0161,0.0483,0.1034
1990,10,Guido Buchwald,VfB Stuttgart,Germany,6,0,0,2,0,0,2,5.0,0.0138,0.0414,0.0690
1990,11,Jean Pierre Papin,Olympique Marseille,France,3,0,0,0,1,1,2,4.5,0.0069,0.0207,0.0690
1990,12,Rafael Martín Vásquez,Torino,Spain,2,0,0,0,1,0,1,4.2,0.0046,0.0138,0.0345
1990,12,Paul McGrath,Aston Villa,Ireland,2,0,0,0,1,0,1,4.2,0.0046,0.0138,0.0345
1990,12,Robert Prosinečki,Crvena Zvezda,Yugoslavia,2,0,0,0,1,0,1,4.2,0.0046,0.0138,0.0345
1990,12,Des Walker,Nottingham Forest,England,2,0,0,0,1,0,1,4.2,0.0046,0.0138,0.0345
1990,12,Walter Zenga,Internazionale,Italy,2,0,0,0,1,0,1,4.2,0.0046,0.0138,0.0345
1990,12,Dragan Stojković,Olympique Marseille,Yugoslavia,2,0,0,0,0,2,2,4.2,0.0046,0.0138,0.0690
1990,18,John Barnes,Liverpool,England,1,0,0,0,0,1,1,2.8,0.0023,0.0069,0.0345
1990,18,Michael Laudrup,FC Barcelona,Denmark,1,0,0,0,0,1,1,2.8,0.0023,0.0069,0.0345
1990,18,Gary Lineker,Tottenham Hotspur,England,1,0,0,0,0,1,1,2.8,0.0023,0.0069,0.0345
1990,18,David Platt,Aston Villa,England,1,0,0,0,0,1,1,2.8,0.0023,0.0069,0.0345
1990,18,Rudi Völler,Roma,Germany,1,0,0,0,0,1,1,2.8,0.0023,0.0069,0.0345
1990,18,Chris Waddle,Olympique Marseille,England,1,0,0,0,0,1,1,2.8,0.0023,0.0069,0.0345
1991,1,Jean Pierre Papin,Olympique Marseille,France,141,26,2,1,0,0,29,50.0,0.3241,0.9724,1.0000
1991,2,Dejan Savićević,Crvena Zvezda,Yugoslavia,42,2,5,2,3,0,12,25.0,0.0966,0.2897,0.4138
1991,2,Darko Pančev,Crvena Zvezda,Yugoslavia,42,0,6,5,1,1,13,25.0,0.0966,0.2897,0.4483
1991,2,Lothar Matthäus,Internazionale,Germany,42,0,4,4,6,2,16,25.0,0.0966,0.2897,0.5517
1991,5,Robert Prosinečki,Crvena Zvezda,Yugoslavia,34,0,5,2,3,2,12,10.0,0.0782,0.2345,0.4138
1991,6,Gary Lineker,Tottenham Hotspur,England,33,1,1,5,2,5,14,8.3,0.0759,0.2276,0.4828
1991,7,Gianluca Vialli,Sampdoria,Italy,18,0,1,1,5,1,8,7.1,0.0414,0.1241,0.2759
1991,8,Miodrag Belodedici,Crvena Zvezda,Romania,15,0,3,1,0,0,4,6.3,0.0345,0.1034,0.1379
1991,9,Mark Hughes,Manchester United,Wales,12,0,0,1,3,3,7,5.6,0.0276,0.0828,0.2414
1991,10,Chris Waddle,Olympique Marseille,England,11,0,2,1,0,0,3,5.0,0.0253,0.0759,0.1034
1991,11,Michael Laudrup,FC Barcelona,Denmark,7,0,0,1,1,2,4,4.5,0.0161,0.0483,0.1379
1991,12,Rudi Völler,Roma,Germany,5,0,0,0,2,1,3,4.2,0.0115,0.0345,0.1034
1991,13,Aitor Beguiristain,FC Barcelona,Spain,3,0,0,1,0,0,1,3.8,0.0069,0.0207,0.0345
1991,13,Bruno Martini,AJ Auxerre,France,3,0,0,1,0,0,1,3.8,0.0069,0.0207,0.0345
1991,13,Paul McGrath,Aston Villa,Ireland,3,0,0,1,0,0,1,3.8,0.0069,0.0207,0.0345
1991,13,Dean Saunders,Liverpool,Wales,3,0,0,1,0,0,1,3.8,0.0069,0.0207,0.0345
1991,13,Hristo Stoichkov,FC Barcelona,Bulgaria,3,0,0,1,0,0,1,3.8,0.0069,0.0207,0.0345
1991,13,Stéphane Chapuisat,Borussia Dortmund,Switzerland,3,0,0,0,1,1,2,3.8,0.0069,0.0207,0.0690
1991,19,Roberto Mancini,Sampdoria,Italy,2,0,0,0,1,0,1,2.6,0.0046,0.0138,0.0345
1991,19,Marco van Basten,Milan,Netherlands,2,0,0,0,1,0,1,2.6,0.0046,0.0138,0.0345
1991,21,Laurent Blanc,Napoli,France,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Guido Buchwald,VfB Stuttgart,Germany,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Thomas Doll,Lazio,Germany,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Stefan Effenberg,Bayern Munich,Germany,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Ruud Gullit,Milan,Netherlands,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Gheorghe Hagi,Real Madrid CF,Romania,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Guy Hellers,Standard Liège,Luxembourg,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Alexei Mikhailitchenko,Glasgow Rangers,Soviet Union,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Gianluca Pagliuca,Sampdoria,Italy,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Gary Pallister,Manchester United,England,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1991,21,Dimitris Saravakos,Panathinaikos,Greece,1,0,0,0,0,1,1,2.4,0.0023,0.0069,0.0345
1992,1,Marco van Basten,Milan,Netherlands,98,11,8,2,1,3,25,50.0,0.2253,0.6759,0.8621
1992,2,Hristo Stoichkov,FC Barcelona,Bulgaria,80,10,5,2,1,2,20,25.0,0.1839,0.5517,0.6897
1992,3,Dennis Bergkamp,Ajax,Netherlands,53,1,3,7,6,3,20,16.7,0.1218,0.3655,0.6897
1992,4,Thomas Hässler,Roma,Germany,42,3,2,3,4,2,14,12.5,0.0966,0.2897,0.4828
1992,5,Peter Schmeichel,Manchester United,Denmark,41,2,1,6,3,3,15,10.0,0.0943,0.2828,0.5172
1992,6,Brian Laudrup,Fiorentina,Denmark,32,1,1,4,3,5,14,8.3,0.0736,0.2207,0.4828
1992,7,Michael Laudrup,FC Barcelona,Denmark,22,0,5,0,1,0,6,7.1,0.0506,0.1517,0.2069
1992,8,Ronald Koeman,FC Barcelona,Netherlands,14,1,1,0,2,1,5,6.3,0.0322,0.0966,0.1724
1992,9,Stéphane Chapuisat,Borussia Dortmund,Switzerland,11,0,0,2,2,1,5,5.6,0.0253,0.0759,0.1724
1992,10,Frank Rijkaard,Milan,Netherlands,8,0,1,0,2,0,3,5.0,0.0184,0.0552,0.1034
1992,11,Enzo Scifo,Torino,Belgium,7,0,0,1,1,2,4,4.5,0.0161,0.0483,0.1379
1992,12,Flemming Povlsen,Borussia Dortmund,Denmark,6,0,1,0,1,0,2,4.2,0.0138,0.0414,0.0690
1992,13,Henrik Larsen,Pisa,Denmark,4,0,1,0,0,0,1,3.8,0.0092,0.0276,0.0345
1992,14,John Jensen,Arsenal,Denmark,3,0,0,1,0,0,1,3.6,0.0069,0.0207,0.0345
1992,14,Paolo Maldini,Milan,Italy,3,0,0,1,0,0,1,3.6,0.0069,0.0207,0.0345
1992,16,Henrik Andersen,1. FC Köln,Denmark,2,0,0,0,1,0,1,3.1,0.0046,0.0138,0.0345
1992,16,David Platt,Juventus,England,2,0,0,0,1,0,1,3.1,0.0046,0.0138,0.0345
1992,16,Tomas Brolin,Parma,Sweden,2,0,0,0,0,2,2,3.1,0.0046,0.0138,0.0690
1992,16,Jean Pierre Papin,Milan,France,2,0,0,0,0,2,2,3.1,0.0046,0.0138,0.0690
1992,20,Franco Baresi,Milan,Italy,1,0,0,0,0,1,1,2.5,0.0023,0.0069,0.0345
1992,20,Rune Bratseth,Werder Bremen,Norway,1,0,0,0,0,1,1,2.5,0.0023,0.0069,0.0345
1992,20,Andreas Herzog,Werder Bremen,Austria,1,0,0,0,0,1,1,2.5,0.0023,0.0069,0.0345
1993,1,Roberto Baggio,Juventus,Italy,142,26,3,0,0,0,29,50.0,0.3156,0.9467,0.9667
1993,2,Dennis Bergkamp,Internazionale,Netherlands,83,1,12,6,5,2,26,25.0,0.1844,0.5533,0.8667
1993,3,Eric Cantona,Manchester United,France,34,1,3,3,3,2,12,16.7,0.0756,0.2267,0.4000
1993,4,Alen Bokšić,Lazio,Croatia,29,0,2,6,1,1,10,12.5,0.0644,0.1933,0.3333
1993,5,Michael Laudrup,FC Barcelona,Denmark,27,1,3,3,0,1,8,10.0,0.0600,0.1800,0.2667
1993,6,Franco Baresi,Milan,Italy,24,1,3,2,0,1,7,8.3,0.0533,0.1600,0.2333
1993,7,Paolo Maldini,Milan,Italy,19,0,0,3,4,2,9,7.1,0.0422,0.1267,0.3000
1993,8,Emil Kostadinov,FC Porto,Bulgaria,11,0,0,1,3,2,6,6.3,0.0244,0.0733,0.2000
1993,9,Stéphane Chapuisat,Borussia Dortmund,Switzerland,9,0,0,1,2,2,5,5.6,0.0200,0.0600,0.1667
1993,9,Ryan Giggs,Manchester United,Wales,9,0,0,1,2,2,5,5.6,0.0200,0.0600,0.1667
1993,11,Andreas Möller,Juventus,Germany,7,0,1,1,0,0,2,4.5,0.0156,0.0467,0.0667
1993,12,Ruud Gullit,Sampdoria,Netherlands,6,0,1,0,0,2,3,4.2,0.0133,0.0400,0.1000
1993,12,Peter Schmeichel,Manchester United,Denmark,6,0,1,0,1,0,2,4.2,0.0133,0.0400,0.0667
1993,12,Hristo Stoichkov,FC Barcelona,Bulgaria,6,0,0,0,2,2,4,4.2,0.0133,0.0400,0.1333
1993,15,Basile Boli,Olympique Marseille,France,5,0,1,0,0,1,2,3.3,0.0111,0.0333,0.0667
1993,15,Rune Bratseth,Werder Bremen,Norway,5,0,0,0,2,1,3,3.3,0.0111,0.0333,0.1000
1993,17,Enzo Scifo,AS Monaco,Belgium,4,0,0,1,0,1,2,2.9,0.0089,0.0267,0.0667
1993,18,Andreas Herzog,Werder Bremen,Austria,3,0,0,1,0,0,1,2.8,0.0067,0.0200,0.0333
1993,18,Ronald Koeman,FC Barcelona,Netherlands,3,0,0,1,0,0,1,2.8,0.0067,0.0200,0.0333
1993,18,Jari Litmanen,Ajax,Finland,3,0,0,0,0,3,3,2.8,0.0067,0.0200,0.1000
1993,21,Dino Baggio,Juventus,Italy,2,0,0,0,1,0,1,2.4,0.0044,0.0133,0.0333
1993,21,Sergei Kiriakov,Karlsruher SC,Russia,2,0,0,0,1,0,1,2.4,0.0044,0.0133,0.0333
1993,21,David Platt,Sampdoria,England,2,0,0,0,1,0,1,2.4,0.0044,0.0133,0.0333
1993,21,Franck Sauzée,Atalanta,France,2,0,0,0,1,0,1,2.4,0.0044,0.0133,0.0333
1993,21,Giuseppe Signori,Lazio,Italy,2,0,0,0,1,0,1,2.4,0.0044,0.0133,0.0333
1993,26,Tomas Brolin,Parma,Sweden,1,0,0,0,0,1,1,1.9,0.0022,0.0067,0.0333
1993,26,Martin Dahlin,Borussia Mönchengladbach,Sweden,1,0,0,0,0,1,1,1.9,0.0022,0.0067,0.0333
1993,26,Georges Grün,Parma,Belgium,1,0,0,0,0,1,1,1.9,0.0022,0.0067,0.0333
1993,26,Stelios Manolas,AEK Athens,Greece,1,0,0,0,0,1,1,1.9,0.0022,0.0067,0.0333
1993,26,Paul McGrath,Aston Villa,Ireland,1,0,0,0,0,1,1,1.9,0.0022,0.0067,0.0333
1994,1,Hristo Stoichkov,FC Barcelona,Bulgaria,210,28,13,5,1,1,48,50.0,0.2857,0.8571,0.9796
1994,2,Roberto Baggio,Juventus,Italy,136,6,17,6,7,6,42,25.0,0.1850,0.5551,0.8571
1994,3,Paolo Maldini,Milan,Italy,109,8,8,7,7,2,32,16.7,0.1483,0.4449,0.6531
1994,4,Gheorghe Hagi,FC Barcelona,Romania,68,4,5,2,9,4,24,12.5,0.0925,0.2776,0.4898
1994,4,Tomas Brolin,Parma,Sweden,68,1,2,12,7,5,27,12.5,0.0925,0.2776,0.5510
1994,6,Jürgen Klinsmann,Tottenham Hotspur,Germany,43,1,1,5,5,9,21,8.3,0.0585,0.1755,0.4286
1994,7,Thomas Ravelli,IFK Göteborg,Sweden,21,1,0,2,1,8,12,7.1,0.0286,0.0857,0.2449
1994,8,Jari Litmanen,Ajax,Finland,12,0,0,2,2,2,6,6.3,0.0163,0.0490,0.1224
1994,9,Marcel Desailly,Milan,France,8,0,1,1,0,1,3,5.6,0.0109,0.0327,0.0612
1994,9,Dejan Savićević,Milan,Yugoslavia,8,0,0,2,0,2,4,5.6,0.0109,0.0327,0.0816
1994,11,Franco Baresi,Milan,Italy,7,0,1,1,0,0,2,4.5,0.0095,0.0286,0.0408
1994,11,Michel Preud'homme,Benfica,Belgium,7,0,0,0,3,1,4,4.5,0.0095,0.0286,0.0816
1994,13,Michael Laudrup,Real Madrid CF,Denmark,4,0,1,0,0,0,1,3.8,0.0054,0.0163,0.0204
1994,13,Yordan Letchkov,Hamburger SV,Bulgaria,4,0,0,0,2,0,2,3.8,0.0054,0.0163,0.0408
1994,13,Eric Cantona,Manchester United,France,4,0,0,0,1,2,3,3.8,0.0054,0.0163,0.0612
1994,16,Krassimir Balakov,Sporting CP,Bulgaria,3,0,0,1,0,0,1,3.1,0.0041,0.0122,0.0204
1994,16,José Luis Caminero,Atlético Madrid,Spain,3,0,0,1,0,0,1,3.1,0.0041,0.0122,0.0204
1994,16,Jean Pierre Papin,Bayern Munich,France,3,0,0,1,0,0,1,3.1,0.0041,0.0122,0.0204
1994,16,Giuseppe Signori,Lazio,Italy,3,0,0,1,0,0,1,3.1,0.0041,0.0122,0.0204
1994,16,Lothar Matthäus,Bayern Munich,Germany,3,0,0,0,1,1,2,3.1,0.0041,0.0122,0.0408
1994,21,Philippe Albert,Newcastle United,Belgium,2,0,0,0,1,0,1,2.4,0.0027,0.0082,0.0204
1994,21,Otto Konrad,Austria Salzburg,Austria,2,0,0,0,1,0,1,2.4,0.0027,0.0082,0.0204
1994,21,Ciriaco Sforza,Kaiserslautern,Switzerland,2,0,0,0,1,0,1,2.4,0.0027,0.0082,0.0204
1994,24,Kennet Andersson,Caen,Sweden,1,0,0,0,0,1,1,2.1,0.0014,0.0041,0.0204
1994,24,Zvonimir Boban,Milan,Croatia,1,0,0,0,0,1,1,2.1,0.0014,0.0041,0.0204
1994,24,Martin Dahlin,Borussia Mönchengladbach,Sweden,1,0,0,0,0,1,1,2.1,0.0014,0.0041,0.0204
1994,24,Josep Guardiola,FC Barcelona,Spain,1,0,0,0,0,1,1,2.1,0.0014,0.0041,0.0204
1994,24,Andreas Möller,Borussia Dortmund,Germany,1,0,0,0,0,1,1,2.1,0.0014,0.0041,0.0204
1995,1,George Weah,Milan,Liberia,144,20,6,3,4,3,36,50.0,0.1959,0.5878,0.7347
1995,2,Jürgen Klinsmann,Bayern Munich,Germany,108,11,10,2,2,3,28,25.0,0.1469,0.4408,0.5714
1995,3,Jari Litmanen,Ajax,Finland,67,6,1,5,7,4,23,16.7,0.0912,0.2735,0.4694
1995,4,Alessandro Del Piero,Juventus,Italy,57,2,6,4,4,3,19,12.5,0.0776,0.2327,0.3878
1995,5,Patrick Kluivert,Ajax,Netherlands,47,3,3,5,2,1,14,10.0,0.0639,0.1918,0.2857
1995,6,Gianfranco Zola,Parma,Italy,41,1,4,5,2,1,13,8.3,0.0558,0.1673,0.2653
1995,7,Paolo Maldini,Milan,Italy,36,1,3,4,3,1,12,7.1,0.0490,0.1469,0.2449
1995,8,Marc Overmars,Ajax,Netherlands,33,1,4,2,3,0,10,6.3,0.0449,0.1347,0.2041
1995,9,Matthias Sammer,Borussia Dortmund,Germany,18,0,2,2,1,2,7,5.6,0.0245,0.0735,0.1429
1995,10,Michael Laudrup,Real Madrid CF,Denmark,17,1,0,3,0,3,7,5.0,0.0231,0.0694,0.1429
1995,11,Marcel Desailly,Milan,France,16,1,0,2,2,1,6,4.5,0.0218,0.0653,0.1224
1995,12,Frank Rijkaard,Ajax,Netherlands,15,1,1,1,1,1,5,4.2,0.0204,0.0612,0.1020
1995,12,Fabrizio Ravanelli,Juventus,Italy,15,0,0,1,4,4,9,4.2,0.0204,0.0612,0.1837
1995,14,Paulo Manuel Sousa,Juventus,Portugal,14,0,2,0,2,2,6,3.6,0.0190,0.0571,0.1224
1995,14,Hristo Stoichkov,Parma,Bulgaria,14,0,1,1,2,3,7,3.6,0.0190,0.0571,0.1429
1995,16,Dejan Savićević,Milan,Yugoslavia,12,0,1,2,0,2,5,3.1,0.0163,0.0490,0.1020
1995,17,Davor Šuker,Sevilla,Croatia,10,0,2,0,0,2,4,2.9,0.0136,0.0408,0.0816
1995,18,Fernando Hierro,Real Madrid CF,Spain,9,0,1,1,0,2,4,2.8,0.0122,0.0367,0.0816
1995,19,Gianluca Vialli,Juventus,Italy,8,0,0,0,4,0,4,2.6,0.0109,0.0327,0.0816
1995,20,Gabriel Batistuta,Fiorentina,Argentina,7,0,0,1,1,2,4,2.5,0.0095,0.0286,0.0816
1995,21,Franco Baresi,Milan,Italy,6,1,0,0,0,1,2,2.4,0.0082,0.0245,0.0408
1995,21,Finidi George,Ajax,Nigeria,6,0,0,2,0,0,2,2.4,0.0082,0.0245,0.0408
1995,23,Roberto Baggio,Juventus,Italy,5,0,1,0,0,1,2,2.2,0.0068,0.0204,0.0408
1995,23,Anthony Yeboah,Leeds United,Ghana,5,0,1,0,0,1,2,2.2,0.0068,0.0204,0.0408
1995,23,Zvonimir Boban,Milan,Croatia,5,0,0,1,1,0,2,2.2,0.0068,0.0204,0.0408
1995,26,Ronaldo,PSV Eindhoven,Brazil,4,0,0,0,2,0,2,1.9,0.0054,0.0163,0.0408
1995,27,Juan Esnaider,Real Madrid CF,Argentina,3,0,0,1,0,0,1,1.9,0.0041,0.0122,0.0204
1995,27,Iván Zamorano,Real Madrid CF,Chile,3,0,0,1,0,0,1,1.9,0.0041,0.0122,0.0204
1995,27,Andreas Möller,Borussia Dortmund,Germany,3,0,0,0,1,1,2,1.9,0.0041,0.0122,0.0408
1995,30,Vítor Manuel Baía,FC Porto,Portugal,2,0,0,0,1,0,1,1.7,0.0027,0.0082,0.0204
1995,30,Bebeto,Deportivo La Coruna,Brazil,2,0,0,0,0,2,2,1.7,0.0027,0.0082,0.0408
1995,32,Luis Figo,FC Barcelona,Portugal,1,0,0,0,0,1,1,1.6,0.0014,0.0041,0.0204
1995,32,Alan Shearer,Blackburn Rovers,England,1,0,0,0,0,1,1,1.6,0.0014,0.0041,0.0204
1995,32,Ian Wright,Arsenal,England,1,0,0,0,0,1,1,1.6,0.0014,0.0041,0.0204
1996,1,Matthias Sammer,Borussia Dortmund,Germany,144,13,15,6,0,1,35,50.0,0.1882,0.5647,0.6863
1996,2,Ronaldo,FC Barcelona,Brazil,143,16,9,4,5,5,39,25.0,0.1869,0.5608,0.7647
1996,3,Alan Shearer,Newcastle United,England,107,6,7,11,7,2,33,16.7,0.1399,0.4196,0.6471
1996,4,Alessandro Del Piero,Juventus,Italy,69,4,6,5,4,2,21,12.5,0.0902,0.2706,0.4118
1996,5,Jürgen Klinsmann,Bayern Munich,Germany,60,5,1,5,6,4,21,10.0,0.0784,0.2353,0.4118
1996,6,Davor Šuker,Real Madrid CF,Croatia,38,1,1,5,4,6,17,8.3,0.0497,0.1490,0.3333
1996,7,Eric Cantona,Manchester United,France,24,0,3,1,4,1,9,7.1,0.0314,0.0941,0.1765
1996,8,Marcel Desailly,Milan,France,22,1,0,3,3,2,9,6.3,0.0288,0.0863,0.1765
1996,9,Youri Djorkaeff,Internazionale,France,20,1,2,0,3,1,7,5.6,0.0261,0.0784,0.1373
1996,10,Karel Poborsky,Manchester United,Czech Republic,15,0,2,2,0,1,5,5.0,0.0196,0.0588,0.0980
1996,11,Nwankwo Kanu,Internazionale,Nigeria,14,0,0,1,5,1,7,4.5,0.0183,0.0549,0.1373
1996,12,George Weah,Milan,Liberia,13,0,0,1,2,6,9,4.2,0.0170,0.0510,0.1765
1996,13,Alen Bokšić,Juventus,Croatia,12,1,0,2,0,1,4,3.8,0.0157,0.0471,0.0784
1996,13,Gabriel Batistuta,Fiorentina,Argentina,12,1,0,1,1,2,5,3.8,0.0157,0.0471,0.0980
1996,13,Andreas Köpke,Olympique Marseille,Germany,12,0,1,1,1,3,6,3.8,0.0157,0.0471,0.1176
1996,16,Fabrizio Ravanelli,Middlesbrough,Italy,9,0,2,0,0,1,3,3.1,0.0118,0.0353,0.0588
1996,16,Predrag Mijatovic,Real Madrid CF,Yugoslavia,9,0,1,0,2,1,4,3.1,0.0118,0.0353,0.0784
1996,18,Didier Deschamps,Juventus,France,8,1,0,0,1,1,3,2.8,0.0105,0.0314,0.0588
1996,19,Kubilay Turkyilmaz,Grasshoppers,Switzerland,5,1,0,0,0,0,1,2.6,0.0065,0.0196,0.0196
1996,20,David Seaman,Arsenal,England,4,0,1,0,0,0,1,2.5,0.0052,0.0157,0.0196
1996,20,Raúl González,Real Madrid CF,Spain,4,0,0,1,0,1,2,2.5,0.0052,0.0157,0.0392
1996,22,Paolo Maldini,Milan,Italy,3,0,0,1,0,0,1,2.3,0.0039,0.0118,0.0196
1996,22,Christian Ziege,Bayern Munich,Germany,3,0,0,1,0,0,1,2.3,0.0039,0.0118,0.0196
1996,22,Patrick Berger,Liverpool,Czech Republic,3,0,0,0,1,1,2,2.3,0.0039,0.0118,0.0392
1996,22,Trifon Ivanov,Rapid Wien,Bulgaria,3,0,0,0,0,3,3,2.3,0.0039,0.0118,0.0588
1996,26,Radek Bejbl,Atlético Madrid,Czech Republic,2,0,0,0,1,0,1,1.9,0.0026,0.0078,0.0196
